spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
price,0.04,0,maxEv,4,50.7,11673,1
price,0.0,60,mostBooks,4,21.5,15265,1
price,0.0,60,maxEv,4,14.1,15264,1
price,0.02,55,mostBooks,4,-2.4,10234,1
price,0.02,55,maxEv,4,-11.6,10234,1
gbm,0.0,0,mostBooks,4,-12.2,58560,1
iso,0.02,0,mostBooks,4,-34.3,47376,1
price,0.0,55,mostBooks,4,-62.2,21577,1
price,0.0,55,maxEv,4,-66.3,21575,1
iso,0.01,0,mostBooks,4,-71.9,52953,1
iso,0.0,0,mostBooks,4,-120.0,58202,1
price,0.01,0,maxEv,3,287.4,48281,1
price,0.0,0,mostBooks,3,172.4,63649,1
price+compact+iso,0.02,60,maxEv,3,143.8,8015,3
price+compact+iso,0.02,60,mostBooks,3,140.5,8014,3
price+compact+iso,0.0,60,mostBooks,3,135.5,13206,3
price+compact+iso,0.0,60,maxEv,3,132.4,13207,3
price+compact,0.04,60,maxEv,3,127.4,3277,2
price+compact+iso,0.01,60,maxEv,3,126.1,10616,3
price+compact,0.04,60,mostBooks,3,118.7,3276,2
price+iso,0.04,60,mostBooks,3,117.8,4945,2
price+iso,0.04,60,maxEv,3,117.2,4945,2
price+offset,0.04,60,maxEv,3,96.5,3775,2
price+offset,0.04,60,mostBooks,3,93.0,3773,2
price+iso,0.02,60,mostBooks,3,78.8,8476,2
price+iso,0.02,60,maxEv,3,76.9,8476,2
price,0.01,60,mostBooks,3,49.5,10439,1
price,0.02,60,mostBooks,3,46.0,6549,1
price,0.01,60,maxEv,3,35.9,10438,1
price,0.02,60,maxEv,3,34.9,6548,1
price,0.01,55,mostBooks,3,-51.1,15665,1
gbm,0.0,0,maxEv,3,-55.3,58542,1
price,0.01,55,maxEv,3,-61.1,15665,1
price,0.0,0,maxEv,2,134.6,63650,1
price,0.04,55,mostBooks,2,-2.0,4296,1
price,0.04,55,maxEv,2,-12.6,4296,1
price,0.04,60,mostBooks,1,13.9,2133,1
price,0.04,60,maxEv,1,7.0,2132,1
