arm,innerCut,market,spec,nMembers,tau,collapse,side,aN,aUnits,aPass,bN,bRoi,bUnits
on,0.7,pitcher_outs,price+gbm+iso,3,0.04,maxEv,both,142,0.66,0,35,0.051,0.02
on,0.5,pitcher_outs,price+gbm+iso,3,0.0,mostBooks,both,220,-0.58,0,160,2.103,3.37
on,0.6,pitcher_outs,price+gbm+iso,3,0.0,mostBooks,both,251,-3.01,0,129,4.493,5.8
on,0.7,pitcher_outs,price+gbm+iso,3,0.0,mostBooks,both,279,0.06,0,101,2.699,2.73
on,0.5,pitcher_outs,price+gbm+iso,3,0.01,mostBooks,both,199,-1.87,0,72,1.558,1.12
on,0.6,pitcher_outs,price+gbm+iso,3,0.01,mostBooks,both,202,-1.23,0,69,0.708,0.49
on,0.7,pitcher_outs,price+gbm+iso,3,0.01,mostBooks,both,214,3.18,0,57,-6.88,-3.92
on,0.5,pitcher_outs,price+gbm+iso,3,0.02,mostBooks,both,179,-4.43,0,43,5.534,2.38
on,0.6,pitcher_outs,price+gbm+iso,3,0.02,mostBooks,both,182,-3.79,0,40,4.365,1.75
on,0.7,pitcher_outs,price+gbm+iso,3,0.02,mostBooks,both,187,-2.06,0,35,0.051,0.02
on,0.5,pitcher_outs,price+gbm+iso,3,0.04,mostBooks,both,134,-3.54,0,43,5.534,2.38
on,0.6,pitcher_outs,price+gbm+iso,3,0.04,mostBooks,both,137,-2.91,0,40,4.365,1.75
on,0.7,pitcher_outs,price+gbm+iso,3,0.04,mostBooks,both,142,-1.18,0,35,0.051,0.02
off,0.5,pitcher_outs,price+offset+iso,3,0.0,maxEv,both,306,-0.03,0,267,-0.618,-1.65
off,0.6,pitcher_outs,price+offset+iso,3,0.0,maxEv,both,350,-0.27,0,223,-0.629,-1.4
off,0.7,pitcher_outs,price+offset+iso,3,0.0,maxEv,both,396,9.0,0,177,-6.033,-10.68
off,0.5,pitcher_outs,price+offset+iso,3,0.01,maxEv,both,276,2.6,0,242,-0.944,-2.29
off,0.6,pitcher_outs,price+offset+iso,3,0.01,maxEv,both,317,2.04,0,201,-0.863,-1.73
off,0.7,pitcher_outs,price+offset+iso,3,0.01,maxEv,both,358,11.49,0,160,-6.99,-11.18
off,0.5,pitcher_outs,price+offset+iso,3,0.02,maxEv,both,239,-0.93,0,207,-0.512,-1.06
off,0.6,pitcher_outs,price+offset+iso,3,0.02,maxEv,both,277,1.52,0,169,-2.077,-3.51
off,0.7,pitcher_outs,price+offset+iso,3,0.02,maxEv,both,313,7.75,0,133,-7.321,-9.74
off,0.5,pitcher_outs,price+offset+iso,3,0.04,maxEv,both,188,-8.24,0,167,-6.948,-11.6
off,0.6,pitcher_outs,price+offset+iso,3,0.04,maxEv,both,217,-9.84,0,138,-7.25,-10.0
off,0.7,pitcher_outs,price+offset+iso,3,0.04,maxEv,both,243,-6.75,0,112,-11.696,-13.1
off,0.5,pitcher_outs,price+offset+iso,3,0.0,mostBooks,both,306,1.49,0,267,-1.184,-3.16
off,0.6,pitcher_outs,price+offset+iso,3,0.0,mostBooks,both,350,1.24,0,223,-1.306,-2.91
off,0.7,pitcher_outs,price+offset+iso,3,0.0,mostBooks,both,396,10.52,0,177,-6.886,-12.19
off,0.5,pitcher_outs,price+offset+iso,3,0.01,mostBooks,both,276,4.11,0,242,-0.944,-2.29
off,0.6,pitcher_outs,price+offset+iso,3,0.01,mostBooks,both,317,3.56,0,201,-0.863,-1.73
off,0.7,pitcher_outs,price+offset+iso,3,0.01,mostBooks,both,358,13.01,0,160,-6.99,-11.18
off,0.5,pitcher_outs,price+offset+iso,3,0.02,mostBooks,both,239,0.61,0,207,-0.512,-1.06
off,0.6,pitcher_outs,price+offset+iso,3,0.02,mostBooks,both,277,3.06,0,169,-2.077,-3.51
off,0.7,pitcher_outs,price+offset+iso,3,0.02,mostBooks,both,313,9.29,0,133,-7.321,-9.74
off,0.5,pitcher_outs,price+offset+iso,3,0.04,mostBooks,both,188,-6.71,0,167,-6.948,-11.6
off,0.6,pitcher_outs,price+offset+iso,3,0.04,mostBooks,both,217,-8.3,0,138,-7.25,-10.0
off,0.7,pitcher_outs,price+offset+iso,3,0.04,mostBooks,both,243,-5.21,0,112,-11.696,-13.1
on,0.5,pitcher_outs,price+offset+iso,3,0.0,maxEv,both,302,0.72,0,154,1.154,1.78
on,0.6,pitcher_outs,price+offset+iso,3,0.0,maxEv,both,343,0.17,0,113,2.06,2.33
on,0.7,pitcher_outs,price+offset+iso,3,0.0,maxEv,both,371,9.68,0,85,-8.443,-7.18
on,0.5,pitcher_outs,price+offset+iso,3,0.01,maxEv,both,237,-1.1,0,138,-1.556,-2.15
on,0.6,pitcher_outs,price+offset+iso,3,0.01,maxEv,both,272,-0.43,0,103,-2.734,-2.82
on,0.7,pitcher_outs,price+offset+iso,3,0.01,maxEv,both,291,4.56,0,84,-9.288,-7.8
on,0.5,pitcher_outs,price+offset+iso,3,0.02,maxEv,both,206,-2.58,0,109,-3.067,-3.34
on,0.6,pitcher_outs,price+offset+iso,3,0.02,maxEv,both,212,-3.11,0,103,-2.734,-2.82
on,0.7,pitcher_outs,price+offset+iso,3,0.02,maxEv,both,231,1.87,0,84,-9.288,-7.8
on,0.5,pitcher_outs,price+offset+iso,3,0.04,maxEv,both,148,-6.64,0,68,3.73,2.54
on,0.6,pitcher_outs,price+offset+iso,3,0.04,maxEv,both,151,-6.0,0,65,2.919,1.9
on,0.7,pitcher_outs,price+offset+iso,3,0.04,maxEv,both,170,-1.01,0,46,-6.714,-3.09
on,0.5,pitcher_outs,price+offset+iso,3,0.0,mostBooks,both,302,2.24,0,154,1.154,1.78
on,0.6,pitcher_outs,price+offset+iso,3,0.0,mostBooks,both,343,1.69,0,113,2.06,2.33
on,0.7,pitcher_outs,price+offset+iso,3,0.0,mostBooks,both,371,11.19,0,85,-8.443,-7.18
on,0.5,pitcher_outs,price+offset+iso,3,0.01,mostBooks,both,237,0.42,0,138,-1.556,-2.15
on,0.6,pitcher_outs,price+offset+iso,3,0.01,mostBooks,both,272,1.09,0,103,-2.734,-2.82
on,0.7,pitcher_outs,price+offset+iso,3,0.01,mostBooks,both,291,6.07,0,84,-9.288,-7.8
on,0.5,pitcher_outs,price+offset+iso,3,0.02,mostBooks,both,206,-1.05,0,109,-3.067,-3.34
on,0.6,pitcher_outs,price+offset+iso,3,0.02,mostBooks,both,212,-1.57,0,103,-2.734,-2.82
on,0.7,pitcher_outs,price+offset+iso,3,0.02,mostBooks,both,231,3.41,0,84,-9.288,-7.8
on,0.5,pitcher_outs,price+offset+iso,3,0.04,mostBooks,both,148,-5.1,0,68,3.73,2.54
on,0.6,pitcher_outs,price+offset+iso,3,0.04,mostBooks,both,151,-4.46,0,65,2.919,1.9
on,0.7,pitcher_outs,price+offset+iso,3,0.04,mostBooks,both,170,0.53,0,46,-6.714,-3.09
off,0.5,pitcher_outs,compact+box+gbm,3,0.0,maxEv,both,341,6.37,0,363,-2.928,-10.63
off,0.6,pitcher_outs,compact+box+gbm,3,0.0,maxEv,both,410,1.54,0,294,-1.973,-5.8
off,0.7,pitcher_outs,compact+box+gbm,3,0.0,maxEv,both,485,10.49,0,219,-6.738,-14.76
off,0.5,pitcher_outs,compact+box+gbm,3,0.01,maxEv,both,331,1.93,0,346,-3.232,-11.18
off,0.6,pitcher_outs,compact+box+gbm,3,0.01,maxEv,both,398,-2.49,0,279,-2.426,-6.77
off,0.7,pitcher_outs,compact+box+gbm,3,0.01,maxEv,both,468,5.19,0,209,-6.913,-14.45
off,0.5,pitcher_outs,compact+box+gbm,3,0.02,maxEv,both,310,5.39,0,323,-1.811,-5.85
off,0.6,pitcher_outs,compact+box+gbm,3,0.02,maxEv,both,372,2.7,0,261,-1.211,-3.16
off,0.7,pitcher_outs,compact+box+gbm,3,0.02,maxEv,both,440,10.82,0,193,-5.846,-11.28
off,0.5,pitcher_outs,compact+box+gbm,3,0.04,maxEv,both,264,9.39,0,280,-1.24,-3.47
off,0.6,pitcher_outs,compact+box+gbm,3,0.04,maxEv,both,322,7.46,0,222,-0.692,-1.54
off,0.7,pitcher_outs,compact+box+gbm,3,0.04,maxEv,both,383,14.44,0,161,-5.294,-8.52
off,0.5,pitcher_outs,compact+box+gbm,3,0.0,mostBooks,both,341,6.52,0,363,-2.387,-8.66
off,0.6,pitcher_outs,compact+box+gbm,3,0.0,mostBooks,both,410,1.94,0,294,-1.389,-4.08
off,0.7,pitcher_outs,compact+box+gbm,3,0.0,mostBooks,both,485,10.89,0,219,-5.953,-13.04
off,0.5,pitcher_outs,compact+box+gbm,3,0.01,mostBooks,both,331,0.44,0,346,-2.238,-7.74
off,0.6,pitcher_outs,compact+box+gbm,3,0.01,mostBooks,both,398,-3.73,0,279,-1.281,-3.57
off,0.7,pitcher_outs,compact+box+gbm,3,0.01,mostBooks,both,468,3.95,0,209,-5.384,-11.25
off,0.5,pitcher_outs,compact+box+gbm,3,0.02,mostBooks,both,310,5.49,0,323,-0.747,-2.41
off,0.6,pitcher_outs,compact+box+gbm,3,0.02,mostBooks,both,372,3.04,0,261,0.013,0.03
off,0.7,pitcher_outs,compact+box+gbm,3,0.02,mostBooks,both,440,11.16,0,193,-4.191,-8.09
off,0.5,pitcher_outs,compact+box+gbm,3,0.04,mostBooks,both,264,7.93,0,280,-1.148,-3.21
off,0.6,pitcher_outs,compact+box+gbm,3,0.04,mostBooks,both,322,6.24,0,222,-0.686,-1.52
off,0.7,pitcher_outs,compact+box+gbm,3,0.04,mostBooks,both,383,13.23,0,161,-5.285,-8.51
on,0.5,pitcher_outs,compact+box+gbm,3,0.0,maxEv,both,331,6.62,0,184,0.915,1.68
on,0.6,pitcher_outs,compact+box+gbm,3,0.0,maxEv,both,393,3.93,0,122,3.585,4.37
on,0.7,pitcher_outs,compact+box+gbm,3,0.0,maxEv,both,450,8.31,0,65,-0.011,-0.01
on,0.5,pitcher_outs,compact+box+gbm,3,0.01,maxEv,both,323,3.46,0,144,-0.897,-1.29
on,0.6,pitcher_outs,compact+box+gbm,3,0.01,maxEv,both,371,-1.39,0,96,3.708,3.56
on,0.7,pitcher_outs,compact+box+gbm,3,0.01,maxEv,both,404,1.78,0,63,0.614,0.39
on,0.5,pitcher_outs,compact+box+gbm,3,0.02,maxEv,both,292,3.73,0,124,1.953,2.42
on,0.6,pitcher_outs,compact+box+gbm,3,0.02,maxEv,both,334,-0.03,0,82,7.54,6.18
on,0.7,pitcher_outs,compact+box+gbm,3,0.02,maxEv,both,363,2.34,0,53,7.192,3.81
on,0.5,pitcher_outs,compact+box+gbm,3,0.04,maxEv,both,215,5.14,0,70,-2.178,-1.52
on,0.6,pitcher_outs,compact+box+gbm,3,0.04,maxEv,both,249,2.78,0,36,2.341,0.84
on,0.7,pitcher_outs,compact+box+gbm,3,0.04,maxEv,both,278,5.15,0,7,-21.827,-1.53
on,0.5,pitcher_outs,compact+box+gbm,3,0.0,mostBooks,both,331,8.5,0,184,1.048,1.93
on,0.6,pitcher_outs,compact+box+gbm,3,0.0,mostBooks,both,393,6.05,0,122,3.585,4.37
on,0.7,pitcher_outs,compact+box+gbm,3,0.0,mostBooks,both,450,10.44,0,65,-0.011,-0.01
on,0.5,pitcher_outs,compact+box+gbm,3,0.01,mostBooks,both,323,3.7,0,144,-0.727,-1.05
on,0.6,pitcher_outs,compact+box+gbm,3,0.01,mostBooks,both,371,-0.9,0,96,3.708,3.56
on,0.7,pitcher_outs,compact+box+gbm,3,0.01,mostBooks,both,404,2.27,0,63,0.614,0.39
on,0.5,pitcher_outs,compact+box+gbm,3,0.02,mostBooks,both,292,5.56,0,124,2.15,2.67
on,0.6,pitcher_outs,compact+box+gbm,3,0.02,mostBooks,both,334,2.04,0,82,7.54,6.18
on,0.7,pitcher_outs,compact+box+gbm,3,0.02,mostBooks,both,363,4.41,0,53,7.192,3.81
on,0.5,pitcher_outs,compact+box+gbm,3,0.04,mostBooks,both,215,5.41,0,70,-1.829,-1.28
on,0.6,pitcher_outs,compact+box+gbm,3,0.04,mostBooks,both,249,3.29,0,36,2.341,0.84
on,0.7,pitcher_outs,compact+box+gbm,3,0.04,mostBooks,both,278,5.66,0,7,-21.827,-1.53
off,0.5,pitcher_outs,compact+box+offset,3,0.0,maxEv,both,382,-11.0,0,390,-0.321,-1.25
off,0.6,pitcher_outs,compact+box+offset,3,0.0,maxEv,both,455,-8.67,0,317,-1.128,-3.57
off,0.7,pitcher_outs,compact+box+offset,3,0.0,maxEv,both,539,3.69,1,233,-6.841,-15.94
off,0.5,pitcher_outs,compact+box+offset,3,0.01,maxEv,both,370,-6.9,0,378,-0.586,-2.21
off,0.6,pitcher_outs,compact+box+offset,3,0.01,maxEv,both,440,-3.22,0,308,-1.913,-5.89
off,0.7,pitcher_outs,compact+box+offset,3,0.01,maxEv,both,522,7.87,1,226,-7.515,-16.98
off,0.5,pitcher_outs,compact+box+offset,3,0.02,maxEv,both,354,-3.76,0,364,-0.736,-2.68
off,0.6,pitcher_outs,compact+box+offset,3,0.02,maxEv,both,424,-0.08,0,294,-2.162,-6.36
off,0.7,pitcher_outs,compact+box+offset,3,0.02,maxEv,both,504,9.84,1,214,-7.608,-16.28
off,0.5,pitcher_outs,compact+box+offset,3,0.04,maxEv,both,315,-5.27,0,333,-1.201,-4.0
off,0.6,pitcher_outs,compact+box+offset,3,0.04,maxEv,both,382,-1.81,0,266,-2.803,-7.46
off,0.7,pitcher_outs,compact+box+offset,3,0.04,maxEv,both,456,5.97,0,192,-7.937,-15.24
off,0.5,pitcher_outs,compact+box+offset,3,0.0,mostBooks,both,382,-7.62,0,390,0.167,0.65
off,0.6,pitcher_outs,compact+box+offset,3,0.0,mostBooks,both,455,-6.73,0,317,-0.073,-0.23
off,0.7,pitcher_outs,compact+box+offset,3,0.0,mostBooks,both,539,7.43,1,233,-6.179,-14.4
off,0.5,pitcher_outs,compact+box+offset,3,0.01,mostBooks,both,370,-5.08,0,378,-0.083,-0.31
off,0.6,pitcher_outs,compact+box+offset,3,0.01,mostBooks,both,440,-2.85,0,308,-0.828,-2.55
off,0.7,pitcher_outs,compact+box+offset,3,0.01,mostBooks,both,522,10.05,1,226,-6.832,-15.44
off,0.5,pitcher_outs,compact+box+offset,3,0.02,mostBooks,both,354,-1.95,0,364,-0.218,-0.79
off,0.6,pitcher_outs,compact+box+offset,3,0.02,mostBooks,both,424,0.29,0,294,-1.031,-3.03
off,0.7,pitcher_outs,compact+box+offset,3,0.02,mostBooks,both,504,12.02,1,214,-6.895,-14.76
off,0.5,pitcher_outs,compact+box+offset,3,0.04,mostBooks,both,315,-3.45,0,333,-0.635,-2.11
off,0.6,pitcher_outs,compact+box+offset,3,0.04,mostBooks,both,382,-1.44,0,266,-1.552,-4.13
off,0.7,pitcher_outs,compact+box+offset,3,0.04,mostBooks,both,456,8.14,0,192,-7.142,-13.71
on,0.5,pitcher_outs,compact+box+offset,3,0.0,maxEv,both,382,-11.0,0,278,2.96,8.23
on,0.6,pitcher_outs,compact+box+offset,3,0.0,maxEv,both,452,-9.0,0,208,2.998,6.24
on,0.7,pitcher_outs,compact+box+offset,3,0.0,maxEv,both,539,3.56,1,121,-5.232,-6.33
on,0.5,pitcher_outs,compact+box+offset,3,0.01,maxEv,both,374,-10.9,0,203,1.551,3.15
on,0.6,pitcher_outs,compact+box+offset,3,0.01,maxEv,both,444,-8.9,0,133,0.869,1.16
on,0.7,pitcher_outs,compact+box+offset,3,0.01,maxEv,both,521,0.53,1,56,-14.785,-8.28
on,0.5,pitcher_outs,compact+box+offset,3,0.02,maxEv,both,335,-14.74,0,97,8.435,8.18
on,0.6,pitcher_outs,compact+box+offset,3,0.02,maxEv,both,354,-13.71,0,78,9.175,7.16
on,0.7,pitcher_outs,compact+box+offset,3,0.02,maxEv,both,426,-5.87,0,6,-11.429,-0.69
on,0.5,pitcher_outs,compact+box+offset,3,0.04,maxEv,both,260,-3.8,0,0,,0.0
on,0.6,pitcher_outs,compact+box+offset,3,0.04,maxEv,both,260,-3.8,0,0,,0.0
on,0.7,pitcher_outs,compact+box+offset,3,0.04,maxEv,both,260,-3.8,0,0,,0.0
on,0.5,pitcher_outs,compact+box+offset,3,0.0,mostBooks,both,382,-7.62,0,278,3.695,10.27
on,0.6,pitcher_outs,compact+box+offset,3,0.0,mostBooks,both,452,-5.38,0,208,3.863,8.04
on,0.7,pitcher_outs,compact+box+offset,3,0.0,mostBooks,both,539,8.99,1,121,-5.232,-6.33
on,0.5,pitcher_outs,compact+box+offset,3,0.01,mostBooks,both,374,-9.08,0,203,2.558,5.19
on,0.6,pitcher_outs,compact+box+offset,3,0.01,mostBooks,both,444,-6.85,0,133,2.222,2.96
on,0.7,pitcher_outs,compact+box+offset,3,0.01,mostBooks,both,521,4.39,1,56,-14.785,-8.28
on,0.5,pitcher_outs,compact+box+offset,3,0.02,mostBooks,both,335,-12.93,0,97,10.291,9.98
on,0.6,pitcher_outs,compact+box+offset,3,0.02,mostBooks,both,354,-11.9,0,78,11.483,8.96
on,0.7,pitcher_outs,compact+box+offset,3,0.02,mostBooks,both,426,-2.26,0,6,-11.429,-0.69
on,0.5,pitcher_outs,compact+box+offset,3,0.04,mostBooks,both,260,-1.99,0,0,,0.0
on,0.6,pitcher_outs,compact+box+offset,3,0.04,mostBooks,both,260,-1.99,0,0,,0.0
on,0.7,pitcher_outs,compact+box+offset,3,0.04,mostBooks,both,260,-1.99,0,0,,0.0
off,0.5,pitcher_outs,compact+box+iso,3,0.0,maxEv,both,323,-0.28,0,302,0.961,2.9
off,0.6,pitcher_outs,compact+box+iso,3,0.0,maxEv,both,375,1.59,0,250,0.411,1.03
off,0.7,pitcher_outs,compact+box+iso,3,0.0,maxEv,both,431,9.08,0,194,-3.329,-6.46
off,0.5,pitcher_outs,compact+box+iso,3,0.01,maxEv,both,294,-3.12,0,276,0.053,0.15
off,0.6,pitcher_outs,compact+box+iso,3,0.01,maxEv,both,341,-1.02,0,229,-0.855,-1.96
off,0.7,pitcher_outs,compact+box+iso,3,0.01,maxEv,both,395,6.91,0,175,-5.65,-9.89
off,0.5,pitcher_outs,compact+box+iso,3,0.02,maxEv,both,272,-8.36,0,250,-0.52,-1.3
off,0.6,pitcher_outs,compact+box+iso,3,0.02,maxEv,both,316,-6.47,0,206,-1.545,-3.18
off,0.7,pitcher_outs,compact+box+iso,3,0.02,maxEv,both,364,-2.25,0,158,-4.685,-7.4
off,0.5,pitcher_outs,compact+box+iso,3,0.04,maxEv,both,231,-17.59,0,205,-6.2,-12.71
off,0.6,pitcher_outs,compact+box+iso,3,0.04,maxEv,both,269,-17.77,0,167,-7.504,-12.53
off,0.7,pitcher_outs,compact+box+iso,3,0.04,maxEv,both,308,-14.33,0,128,-12.478,-15.97
off,0.5,pitcher_outs,compact+box+iso,3,0.0,mostBooks,both,323,2.81,0,302,0.466,1.41
off,0.6,pitcher_outs,compact+box+iso,3,0.0,mostBooks,both,375,4.68,0,250,-0.187,-0.47
off,0.7,pitcher_outs,compact+box+iso,3,0.0,mostBooks,both,431,12.17,0,194,-4.099,-7.95
off,0.5,pitcher_outs,compact+box+iso,3,0.01,mostBooks,both,294,-1.61,0,276,-0.494,-1.36
off,0.6,pitcher_outs,compact+box+iso,3,0.01,mostBooks,both,341,0.5,0,229,-1.515,-3.47
off,0.7,pitcher_outs,compact+box+iso,3,0.01,mostBooks,both,395,8.43,0,175,-6.513,-11.4
off,0.5,pitcher_outs,compact+box+iso,3,0.02,mostBooks,both,272,-6.84,0,250,-0.52,-1.3
off,0.6,pitcher_outs,compact+box+iso,3,0.02,mostBooks,both,316,-4.96,0,206,-1.545,-3.18
off,0.7,pitcher_outs,compact+box+iso,3,0.02,mostBooks,both,364,-0.74,0,158,-4.685,-7.4
off,0.5,pitcher_outs,compact+box+iso,3,0.04,mostBooks,both,231,-16.05,0,205,-6.2,-12.71
off,0.6,pitcher_outs,compact+box+iso,3,0.04,mostBooks,both,269,-16.23,0,167,-7.504,-12.53
off,0.7,pitcher_outs,compact+box+iso,3,0.04,mostBooks,both,308,-12.79,0,128,-12.478,-15.97
on,0.5,pitcher_outs,compact+box+iso,3,0.0,maxEv,both,324,-4.49,0,260,-0.582,-1.51
on,0.6,pitcher_outs,compact+box+iso,3,0.0,maxEv,both,369,-1.98,0,215,-1.87,-4.02
on,0.7,pitcher_outs,compact+box+iso,3,0.0,maxEv,both,418,2.9,0,166,-5.366,-8.91
on,0.5,pitcher_outs,compact+box+iso,3,0.01,maxEv,both,292,-4.35,0,245,-0.457,-1.12
on,0.6,pitcher_outs,compact+box+iso,3,0.01,maxEv,both,337,-1.84,0,200,-1.813,-3.63
on,0.7,pitcher_outs,compact+box+iso,3,0.01,maxEv,both,385,2.38,0,152,-5.162,-7.85
on,0.5,pitcher_outs,compact+box+iso,3,0.02,maxEv,both,274,-8.75,0,193,-0.358,-0.69
on,0.6,pitcher_outs,compact+box+iso,3,0.02,maxEv,both,319,-6.24,0,148,-2.161,-3.2
on,0.7,pitcher_outs,compact+box+iso,3,0.02,maxEv,both,367,-2.02,0,100,-7.419,-7.42
on,0.5,pitcher_outs,compact+box+iso,3,0.04,maxEv,both,207,-19.82,0,58,9.572,5.55
on,0.6,pitcher_outs,compact+box+iso,3,0.04,maxEv,both,207,-19.82,0,58,9.572,5.55
on,0.7,pitcher_outs,compact+box+iso,3,0.04,maxEv,both,255,-15.6,0,10,13.318,1.33
on,0.5,pitcher_outs,compact+box+iso,3,0.0,mostBooks,both,324,-1.4,0,260,-0.577,-1.5
on,0.6,pitcher_outs,compact+box+iso,3,0.0,mostBooks,both,369,1.1,0,215,-1.864,-4.01
on,0.7,pitcher_outs,compact+box+iso,3,0.0,mostBooks,both,418,5.99,0,166,-5.357,-8.89
on,0.5,pitcher_outs,compact+box+iso,3,0.01,mostBooks,both,292,-2.84,0,245,-0.457,-1.12
on,0.6,pitcher_outs,compact+box+iso,3,0.01,mostBooks,both,337,-0.33,0,200,-1.813,-3.63
on,0.7,pitcher_outs,compact+box+iso,3,0.01,mostBooks,both,385,3.89,0,152,-5.162,-7.85
on,0.5,pitcher_outs,compact+box+iso,3,0.02,mostBooks,both,274,-7.23,0,193,-0.358,-0.69
on,0.6,pitcher_outs,compact+box+iso,3,0.02,mostBooks,both,319,-4.73,0,148,-2.161,-3.2
on,0.7,pitcher_outs,compact+box+iso,3,0.02,mostBooks,both,367,-0.51,0,100,-7.419,-7.42
on,0.5,pitcher_outs,compact+box+iso,3,0.04,mostBooks,both,207,-18.28,0,58,9.572,5.55
on,0.6,pitcher_outs,compact+box+iso,3,0.04,mostBooks,both,207,-18.28,0,58,9.572,5.55
on,0.7,pitcher_outs,compact+box+iso,3,0.04,mostBooks,both,255,-14.06,0,10,13.318,1.33
off,0.5,pitcher_outs,compact+gbm+offset,3,0.0,maxEv,both,340,3.99,0,363,-3.365,-12.22
off,0.6,pitcher_outs,compact+gbm+offset,3,0.0,maxEv,both,408,-1.42,0,295,-2.306,-6.8
off,0.7,pitcher_outs,compact+gbm+offset,3,0.0,maxEv,both,483,7.53,0,220,-7.162,-15.76
off,0.5,pitcher_outs,compact+gbm+offset,3,0.01,maxEv,both,330,1.16,0,346,-3.72,-12.87
off,0.6,pitcher_outs,compact+gbm+offset,3,0.01,maxEv,both,397,-3.25,0,279,-3.032,-8.46
off,0.7,pitcher_outs,compact+gbm+offset,3,0.01,maxEv,both,467,4.42,0,209,-7.721,-16.14
off,0.5,pitcher_outs,compact+gbm+offset,3,0.02,maxEv,both,309,4.62,0,323,-1.811,-5.85
off,0.6,pitcher_outs,compact+gbm+offset,3,0.02,maxEv,both,371,1.93,0,261,-1.211,-3.16
off,0.7,pitcher_outs,compact+gbm+offset,3,0.02,maxEv,both,438,11.05,0,194,-6.331,-12.28
off,0.5,pitcher_outs,compact+gbm+offset,3,0.04,maxEv,both,263,8.62,0,280,-1.78,-4.98
off,0.6,pitcher_outs,compact+gbm+offset,3,0.04,maxEv,both,321,6.69,0,222,-1.374,-3.05
off,0.7,pitcher_outs,compact+gbm+offset,3,0.04,maxEv,both,382,13.67,0,161,-6.233,-10.04
off,0.5,pitcher_outs,compact+gbm+offset,3,0.0,mostBooks,both,340,4.14,0,363,-2.418,-8.78
off,0.6,pitcher_outs,compact+gbm+offset,3,0.0,mostBooks,both,408,-1.03,0,295,-1.223,-3.61
off,0.7,pitcher_outs,compact+gbm+offset,3,0.0,mostBooks,both,483,7.93,0,220,-5.71,-12.56
off,0.5,pitcher_outs,compact+gbm+offset,3,0.01,mostBooks,both,330,-0.33,0,346,-2.726,-9.43
off,0.6,pitcher_outs,compact+gbm+offset,3,0.01,mostBooks,both,397,-4.5,0,279,-1.887,-5.26
off,0.7,pitcher_outs,compact+gbm+offset,3,0.01,mostBooks,both,467,3.18,0,209,-6.192,-12.94
off,0.5,pitcher_outs,compact+gbm+offset,3,0.02,mostBooks,both,309,4.72,0,323,-0.747,-2.41
off,0.6,pitcher_outs,compact+gbm+offset,3,0.02,mostBooks,both,371,2.27,0,261,0.013,0.03
off,0.7,pitcher_outs,compact+gbm+offset,3,0.02,mostBooks,both,438,11.39,0,194,-4.685,-9.09
off,0.5,pitcher_outs,compact+gbm+offset,3,0.04,mostBooks,both,263,7.16,0,280,-1.688,-4.73
off,0.6,pitcher_outs,compact+gbm+offset,3,0.04,mostBooks,both,321,5.47,0,222,-1.368,-3.04
off,0.7,pitcher_outs,compact+gbm+offset,3,0.04,mostBooks,both,382,12.46,0,161,-6.225,-10.02
on,0.5,pitcher_outs,compact+gbm+offset,3,0.0,maxEv,both,329,2.13,0,195,0.287,0.56
on,0.6,pitcher_outs,compact+gbm+offset,3,0.0,maxEv,both,390,-1.13,0,134,2.85,3.82
on,0.7,pitcher_outs,compact+gbm+offset,3,0.0,maxEv,both,446,2.49,0,78,0.265,0.21
on,0.5,pitcher_outs,compact+gbm+offset,3,0.01,maxEv,both,323,1.69,0,151,-3.013,-4.55
on,0.6,pitcher_outs,compact+gbm+offset,3,0.01,maxEv,both,365,-2.07,0,109,-0.723,-0.79
on,0.7,pitcher_outs,compact+gbm+offset,3,0.01,maxEv,both,411,-3.24,0,63,0.614,0.39
on,0.5,pitcher_outs,compact+gbm+offset,3,0.02,maxEv,both,292,1.96,0,138,-0.146,-0.2
on,0.6,pitcher_outs,compact+gbm+offset,3,0.02,maxEv,both,334,-1.8,0,96,3.708,3.56
on,0.7,pitcher_outs,compact+gbm+offset,3,0.02,maxEv,both,367,1.37,0,63,0.614,0.39
on,0.5,pitcher_outs,compact+gbm+offset,3,0.04,maxEv,both,239,0.87,0,71,-4.072,-2.89
on,0.6,pitcher_outs,compact+gbm+offset,3,0.04,maxEv,both,281,-2.89,0,29,3.001,0.87
on,0.7,pitcher_outs,compact+gbm+offset,3,0.04,maxEv,both,303,-0.49,0,7,-21.827,-1.53
on,0.5,pitcher_outs,compact+gbm+offset,3,0.0,mostBooks,both,329,4.01,0,195,0.412,0.8
on,0.6,pitcher_outs,compact+gbm+offset,3,0.0,mostBooks,both,390,1.0,0,134,2.85,3.82
on,0.7,pitcher_outs,compact+gbm+offset,3,0.0,mostBooks,both,446,4.61,0,78,0.265,0.21
on,0.5,pitcher_outs,compact+gbm+offset,3,0.01,mostBooks,both,323,1.93,0,151,-2.851,-4.3
on,0.6,pitcher_outs,compact+gbm+offset,3,0.01,mostBooks,both,365,-1.58,0,109,-0.723,-0.79
on,0.7,pitcher_outs,compact+gbm+offset,3,0.01,mostBooks,both,411,-2.76,0,63,0.614,0.39
on,0.5,pitcher_outs,compact+gbm+offset,3,0.02,mostBooks,both,292,3.79,0,138,0.031,0.04
on,0.6,pitcher_outs,compact+gbm+offset,3,0.02,mostBooks,both,334,0.27,0,96,3.708,3.56
