arm,innerCut,market,spec,nMembers,tau,collapse,side,aN,aUnits,aPass,bN,bRoi,bUnits
on,0.5,batter_total_bases,price+box+iso,3,0.0,mostBooks,under,3073,-46.63,0,1682,0.212,3.57
on,0.6,batter_total_bases,price+box+iso,3,0.0,mostBooks,under,3274,-50.4,0,1481,0.495,7.34
on,0.7,batter_total_bases,price+box+iso,3,0.0,mostBooks,under,3697,-51.63,0,1058,0.81,8.57
on,0.5,batter_total_bases,price+box+iso,3,0.01,mostBooks,under,1847,1.1,1,997,2.168,21.62
on,0.6,batter_total_bases,price+box+iso,3,0.01,mostBooks,under,1943,16.38,1,901,0.702,6.33
on,0.7,batter_total_bases,price+box+iso,3,0.01,mostBooks,under,2197,19.52,1,647,0.493,3.19
on,0.5,batter_total_bases,price+box+iso,3,0.02,mostBooks,under,723,5.91,1,625,0.787,4.92
on,0.6,batter_total_bases,price+box+iso,3,0.02,mostBooks,under,759,15.56,1,589,-0.803,-4.73
on,0.7,batter_total_bases,price+box+iso,3,0.02,mostBooks,under,913,24.09,1,435,-3.048,-13.26
on,0.5,batter_total_bases,price+box+iso,3,0.04,mostBooks,both,93,-5.39,0,181,-0.909,-1.65
on,0.6,batter_total_bases,price+box+iso,3,0.04,mostBooks,both,97,-2.49,0,177,-2.566,-4.54
on,0.7,batter_total_bases,price+box+iso,3,0.04,mostBooks,both,138,-1.19,0,136,-4.295,-5.84
off,0.5,batter_total_bases,price+gbm+offset,3,0.0,maxEv,under,2622,-54.1,0,1852,1.068,19.78
off,0.6,batter_total_bases,price+gbm+offset,3,0.0,maxEv,under,2872,-66.71,0,1602,2.022,32.39
off,0.7,batter_total_bases,price+gbm+offset,3,0.0,maxEv,under,3304,-45.41,0,1170,0.948,11.09
off,0.5,batter_total_bases,price+gbm+offset,3,0.01,maxEv,both,2046,-49.14,0,1282,2.443,31.32
off,0.6,batter_total_bases,price+gbm+offset,3,0.01,maxEv,both,2215,-58.44,0,1113,3.65,40.62
off,0.7,batter_total_bases,price+gbm+offset,3,0.01,maxEv,both,2525,-33.05,0,803,1.897,15.23
off,0.5,batter_total_bases,price+gbm+offset,3,0.02,maxEv,both,1462,-19.31,0,814,4.551,37.04
off,0.6,batter_total_bases,price+gbm+offset,3,0.02,maxEv,both,1566,-17.88,0,710,5.016,35.62
off,0.7,batter_total_bases,price+gbm+offset,3,0.02,maxEv,both,1783,2.08,1,493,3.176,15.66
off,0.5,batter_total_bases,price+gbm+offset,3,0.04,maxEv,both,579,13.11,1,324,13.005,42.14
off,0.6,batter_total_bases,price+gbm+offset,3,0.04,maxEv,both,611,20.96,1,292,11.741,34.28
off,0.7,batter_total_bases,price+gbm+offset,3,0.04,maxEv,both,697,38.48,1,206,8.137,16.76
off,0.5,batter_total_bases,price+gbm+offset,3,0.0,mostBooks,under,2622,-54.94,0,1852,1.007,18.65
off,0.6,batter_total_bases,price+gbm+offset,3,0.0,mostBooks,under,2872,-67.84,0,1602,1.97,31.55
off,0.7,batter_total_bases,price+gbm+offset,3,0.0,mostBooks,under,3304,-46.54,0,1170,0.876,10.25
off,0.5,batter_total_bases,price+gbm+offset,3,0.01,mostBooks,both,2046,-49.95,0,1282,2.374,30.44
off,0.6,batter_total_bases,price+gbm+offset,3,0.01,mostBooks,both,2215,-59.48,0,1113,3.591,39.97
off,0.7,batter_total_bases,price+gbm+offset,3,0.01,mostBooks,both,2525,-34.09,0,803,1.816,14.58
off,0.5,batter_total_bases,price+gbm+offset,3,0.02,mostBooks,both,1462,-19.7,0,814,4.486,36.52
off,0.6,batter_total_bases,price+gbm+offset,3,0.02,mostBooks,both,1566,-18.26,0,710,4.939,35.07
off,0.7,batter_total_bases,price+gbm+offset,3,0.02,mostBooks,both,1783,1.7,1,493,3.065,15.11
off,0.5,batter_total_bases,price+gbm+offset,3,0.04,mostBooks,both,579,12.93,1,324,12.962,42.0
off,0.6,batter_total_bases,price+gbm+offset,3,0.04,mostBooks,both,611,20.8,1,292,11.687,34.13
off,0.7,batter_total_bases,price+gbm+offset,3,0.04,mostBooks,both,697,38.32,1,206,8.06,16.6
on,0.5,batter_total_bases,price+gbm+offset,3,0.0,maxEv,under,2824,-44.03,0,1850,1.342,24.83
on,0.6,batter_total_bases,price+gbm+offset,3,0.0,maxEv,under,3076,-53.74,0,1598,2.162,34.54
on,0.7,batter_total_bases,price+gbm+offset,3,0.0,maxEv,under,3504,-30.25,0,1170,0.945,11.05
on,0.5,batter_total_bases,price+gbm+offset,3,0.01,maxEv,both,2103,-41.88,0,1272,1.846,23.48
on,0.6,batter_total_bases,price+gbm+offset,3,0.01,maxEv,both,2271,-51.81,0,1104,3.027,33.41
on,0.7,batter_total_bases,price+gbm+offset,3,0.01,maxEv,both,2571,-32.58,0,804,1.765,14.19
on,0.5,batter_total_bases,price+gbm+offset,3,0.02,maxEv,both,1277,0.79,1,793,4.014,31.83
on,0.6,batter_total_bases,price+gbm+offset,3,0.02,maxEv,both,1378,0.41,1,692,4.654,32.21
on,0.7,batter_total_bases,price+gbm+offset,3,0.02,maxEv,both,1576,18.0,1,494,2.958,14.61
on,0.5,batter_total_bases,price+gbm+offset,3,0.04,maxEv,both,358,13.05,0,315,12.457,39.24
on,0.6,batter_total_bases,price+gbm+offset,3,0.04,maxEv,both,388,21.17,0,285,10.922,31.13
on,0.7,batter_total_bases,price+gbm+offset,3,0.04,maxEv,both,467,35.57,1,206,8.117,16.72
on,0.5,batter_total_bases,price+gbm+offset,3,0.0,mostBooks,under,2824,-44.78,0,1850,1.284,23.75
on,0.6,batter_total_bases,price+gbm+offset,3,0.0,mostBooks,under,3076,-54.78,0,1598,2.112,33.75
on,0.7,batter_total_bases,price+gbm+offset,3,0.0,mostBooks,under,3504,-31.29,0,1170,0.876,10.25
on,0.5,batter_total_bases,price+gbm+offset,3,0.01,mostBooks,both,2103,-42.48,0,1272,1.78,22.64
on,0.6,batter_total_bases,price+gbm+offset,3,0.01,mostBooks,both,2271,-52.64,0,1104,2.971,32.8
on,0.7,batter_total_bases,price+gbm+offset,3,0.01,mostBooks,both,2571,-33.41,0,804,1.689,13.58
on,0.5,batter_total_bases,price+gbm+offset,3,0.02,mostBooks,both,1277,0.43,1,793,3.953,31.35
on,0.6,batter_total_bases,price+gbm+offset,3,0.02,mostBooks,both,1378,0.07,1,692,4.582,31.71
on,0.7,batter_total_bases,price+gbm+offset,3,0.02,mostBooks,both,1576,17.66,1,494,2.857,14.11
on,0.5,batter_total_bases,price+gbm+offset,3,0.04,mostBooks,both,358,12.93,0,315,12.426,39.14
on,0.6,batter_total_bases,price+gbm+offset,3,0.04,mostBooks,both,388,21.06,0,285,10.881,31.01
on,0.7,batter_total_bases,price+gbm+offset,3,0.04,mostBooks,both,467,35.47,1,206,8.06,16.6
off,0.5,batter_total_bases,price+gbm+iso,3,0.0,maxEv,under,2125,-32.47,0,1496,2.37,35.46
off,0.6,batter_total_bases,price+gbm+iso,3,0.0,maxEv,under,2295,-36.69,0,1326,2.992,39.68
off,0.7,batter_total_bases,price+gbm+iso,3,0.0,maxEv,under,2618,-9.34,0,1003,1.229,12.33
off,0.5,batter_total_bases,price+gbm+iso,3,0.01,maxEv,under,1692,-29.5,0,1069,3.294,35.21
off,0.6,batter_total_bases,price+gbm+iso,3,0.01,maxEv,under,1808,-28.99,0,953,3.641,34.7
off,0.7,batter_total_bases,price+gbm+iso,3,0.01,maxEv,under,2037,-0.62,0,724,0.874,6.33
off,0.5,batter_total_bases,price+gbm+iso,3,0.02,maxEv,under,1258,-9.06,0,738,7.223,53.31
off,0.6,batter_total_bases,price+gbm+iso,3,0.02,maxEv,under,1329,0.18,1,667,6.606,44.06
off,0.7,batter_total_bases,price+gbm+iso,3,0.02,maxEv,under,1484,30.05,1,512,2.773,14.2
off,0.5,batter_total_bases,price+gbm+iso,3,0.04,maxEv,under,586,22.45,1,298,5.943,17.71
off,0.6,batter_total_bases,price+gbm+iso,3,0.04,maxEv,under,608,27.89,1,276,4.446,12.27
off,0.7,batter_total_bases,price+gbm+iso,3,0.04,maxEv,under,671,41.85,1,213,-0.792,-1.69
off,0.5,batter_total_bases,price+gbm+iso,3,0.0,mostBooks,under,2125,-32.99,0,1495,2.417,36.14
off,0.6,batter_total_bases,price+gbm+iso,3,0.0,mostBooks,under,2295,-37.19,0,1325,3.044,40.33
off,0.7,batter_total_bases,price+gbm+iso,3,0.0,mostBooks,under,2618,-9.84,0,1002,1.296,12.99
off,0.5,batter_total_bases,price+gbm+iso,3,0.01,mostBooks,under,1692,-29.94,0,1068,3.381,36.11
off,0.6,batter_total_bases,price+gbm+iso,3,0.01,mostBooks,under,1808,-29.41,0,952,3.738,35.58
off,0.7,batter_total_bases,price+gbm+iso,3,0.01,mostBooks,under,2037,-1.04,0,723,0.997,7.21
off,0.5,batter_total_bases,price+gbm+iso,3,0.02,mostBooks,under,1258,-9.45,0,738,7.217,53.26
off,0.6,batter_total_bases,price+gbm+iso,3,0.02,mostBooks,under,1329,-0.19,0,667,6.596,43.99
off,0.7,batter_total_bases,price+gbm+iso,3,0.02,mostBooks,under,1484,29.68,1,512,2.759,14.13
off,0.5,batter_total_bases,price+gbm+iso,3,0.04,mostBooks,under,586,22.29,1,298,5.896,17.57
off,0.6,batter_total_bases,price+gbm+iso,3,0.04,mostBooks,under,608,27.75,1,276,4.389,12.11
off,0.7,batter_total_bases,price+gbm+iso,3,0.04,mostBooks,under,671,41.71,1,213,-0.866,-1.85
on,0.5,batter_total_bases,price+gbm+iso,3,0.0,maxEv,under,2723,-34.43,0,1516,1.515,22.97
on,0.6,batter_total_bases,price+gbm+iso,3,0.0,maxEv,under,2906,-43.47,0,1333,2.402,32.01
on,0.7,batter_total_bases,price+gbm+iso,3,0.0,maxEv,under,3265,-29.69,0,974,1.873,18.24
on,0.5,batter_total_bases,price+gbm+iso,3,0.01,maxEv,under,1770,15.87,1,969,2.712,26.28
on,0.6,batter_total_bases,price+gbm+iso,3,0.01,maxEv,under,1861,19.22,1,878,2.611,22.93
on,0.7,batter_total_bases,price+gbm+iso,3,0.01,maxEv,under,2093,40.07,1,646,0.322,2.08
on,0.5,batter_total_bases,price+gbm+iso,3,0.02,maxEv,under,883,5.04,1,577,5.602,32.32
on,0.6,batter_total_bases,price+gbm+iso,3,0.02,maxEv,under,915,13.45,1,545,4.389,23.92
on,0.7,batter_total_bases,price+gbm+iso,3,0.02,maxEv,under,1055,36.07,1,405,0.321,1.3
on,0.5,batter_total_bases,price+gbm+iso,3,0.04,maxEv,both,159,9.21,0,189,6.248,11.81
on,0.6,batter_total_bases,price+gbm+iso,3,0.04,maxEv,both,168,13.24,0,180,4.319,7.77
on,0.7,batter_total_bases,price+gbm+iso,3,0.04,maxEv,both,204,16.28,0,144,3.29,4.74
on,0.5,batter_total_bases,price+gbm+iso,3,0.0,mostBooks,under,2723,-35.08,0,1515,1.549,23.47
on,0.6,batter_total_bases,price+gbm+iso,3,0.0,mostBooks,under,2906,-44.1,0,1332,2.439,32.49
on,0.7,batter_total_bases,price+gbm+iso,3,0.0,mostBooks,under,3265,-30.46,0,973,1.937,18.85
on,0.5,batter_total_bases,price+gbm+iso,3,0.01,mostBooks,under,1770,15.64,1,968,2.813,27.23
on,0.6,batter_total_bases,price+gbm+iso,3,0.01,mostBooks,under,1861,19.01,1,877,2.72,23.86
on,0.7,batter_total_bases,price+gbm+iso,3,0.01,mostBooks,under,2093,39.86,1,645,0.466,3.01
on,0.5,batter_total_bases,price+gbm+iso,3,0.02,mostBooks,under,883,4.86,1,577,5.593,32.27
on,0.6,batter_total_bases,price+gbm+iso,3,0.02,mostBooks,under,915,13.28,1,545,4.376,23.85
on,0.7,batter_total_bases,price+gbm+iso,3,0.02,mostBooks,under,1055,35.9,1,405,0.304,1.23
on,0.5,batter_total_bases,price+gbm+iso,3,0.04,mostBooks,both,159,9.21,0,189,6.201,11.72
on,0.6,batter_total_bases,price+gbm+iso,3,0.04,mostBooks,both,168,13.24,0,180,4.27,7.69
on,0.7,batter_total_bases,price+gbm+iso,3,0.04,mostBooks,both,204,16.28,0,144,3.228,4.65
off,0.5,batter_total_bases,price+offset+iso,3,0.0,maxEv,under,2085,1.69,1,1738,0.982,17.07
off,0.6,batter_total_bases,price+offset+iso,3,0.0,maxEv,under,2274,-4.33,0,1549,1.491,23.09
off,0.7,batter_total_bases,price+offset+iso,3,0.0,maxEv,under,2644,9.9,1,1179,0.752,8.86
off,0.5,batter_total_bases,price+offset+iso,3,0.01,maxEv,under,1674,-34.28,0,1253,0.77,9.65
off,0.6,batter_total_bases,price+offset+iso,3,0.01,maxEv,under,1807,-37.66,0,1120,1.163,13.03
off,0.7,batter_total_bases,price+offset+iso,3,0.01,maxEv,under,2078,-26.77,0,849,0.251,2.13
off,0.5,batter_total_bases,price+offset+iso,3,0.02,maxEv,under,1245,-13.17,0,882,3.908,34.47
off,0.6,batter_total_bases,price+offset+iso,3,0.02,maxEv,under,1330,-1.81,0,797,2.899,23.11
off,0.7,batter_total_bases,price+offset+iso,3,0.02,maxEv,under,1523,14.91,1,604,1.058,6.39
off,0.5,batter_total_bases,price+offset+iso,3,0.04,maxEv,under,554,0.29,1,384,5.638,21.65
off,0.6,batter_total_bases,price+offset+iso,3,0.04,maxEv,under,579,5.86,1,359,4.479,16.08
off,0.7,batter_total_bases,price+offset+iso,3,0.04,maxEv,under,643,13.65,1,295,2.81,8.29
off,0.5,batter_total_bases,price+offset+iso,3,0.0,mostBooks,under,2085,1.19,1,1737,1.005,17.45
off,0.6,batter_total_bases,price+offset+iso,3,0.0,mostBooks,under,2274,-4.59,0,1548,1.501,23.24
off,0.7,batter_total_bases,price+offset+iso,3,0.0,mostBooks,under,2644,9.52,1,1178,0.775,9.12
off,0.5,batter_total_bases,price+offset+iso,3,0.01,mostBooks,under,1674,-34.48,0,1253,0.745,9.33
off,0.6,batter_total_bases,price+offset+iso,3,0.01,mostBooks,under,1807,-37.62,0,1120,1.114,12.48
off,0.7,batter_total_bases,price+offset+iso,3,0.01,mostBooks,under,2078,-26.71,0,849,0.184,1.57
off,0.5,batter_total_bases,price+offset+iso,3,0.02,mostBooks,under,1245,-13.13,0,882,3.881,34.23
off,0.6,batter_total_bases,price+offset+iso,3,0.02,mostBooks,under,1330,-1.56,0,797,2.843,22.66
off,0.7,batter_total_bases,price+offset+iso,3,0.02,mostBooks,under,1523,15.18,1,604,0.98,5.92
off,0.5,batter_total_bases,price+offset+iso,3,0.04,mostBooks,under,554,0.35,1,384,5.602,21.51
off,0.6,batter_total_bases,price+offset+iso,3,0.04,mostBooks,under,579,6.14,1,359,4.38,15.73
off,0.7,batter_total_bases,price+offset+iso,3,0.04,mostBooks,under,643,13.93,1,295,2.69,7.94
on,0.5,batter_total_bases,price+offset+iso,3,0.0,maxEv,under,3085,-49.28,0,1693,-0.547,-9.25
on,0.6,batter_total_bases,price+offset+iso,3,0.0,maxEv,under,3291,-53.11,0,1487,-0.364,-5.42
on,0.7,batter_total_bases,price+offset+iso,3,0.0,maxEv,under,3713,-56.33,0,1065,-0.207,-2.2
on,0.5,batter_total_bases,price+offset+iso,3,0.01,maxEv,under,1829,1.76,1,1006,1.656,16.66
on,0.6,batter_total_bases,price+offset+iso,3,0.01,maxEv,under,1924,11.46,1,911,0.764,6.96
on,0.7,batter_total_bases,price+offset+iso,3,0.01,maxEv,under,2177,20.87,1,658,-0.372,-2.45
on,0.5,batter_total_bases,price+offset+iso,3,0.02,maxEv,under,714,6.88,1,623,1.614,10.06
on,0.6,batter_total_bases,price+offset+iso,3,0.02,maxEv,under,750,16.26,1,587,0.114,0.67
on,0.7,batter_total_bases,price+offset+iso,3,0.02,maxEv,under,901,27.8,1,436,-2.491,-10.86
on,0.5,batter_total_bases,price+offset+iso,3,0.04,maxEv,both,83,-4.93,0,186,-2.789,-5.19
on,0.6,batter_total_bases,price+offset+iso,3,0.04,maxEv,both,88,-1.47,0,181,-4.774,-8.64
on,0.7,batter_total_bases,price+offset+iso,3,0.04,maxEv,both,127,-3.22,0,142,-4.853,-6.89
on,0.5,batter_total_bases,price+offset+iso,3,0.0,mostBooks,under,3085,-50.05,0,1692,-0.521,-8.82
on,0.6,batter_total_bases,price+offset+iso,3,0.0,mostBooks,under,3291,-53.86,0,1486,-0.337,-5.0
on,0.7,batter_total_bases,price+offset+iso,3,0.0,mostBooks,under,3713,-57.2,0,1064,-0.157,-1.67
on,0.5,batter_total_bases,price+offset+iso,3,0.01,mostBooks,under,1829,1.49,1,1006,1.608,16.18
on,0.6,batter_total_bases,price+offset+iso,3,0.01,mostBooks,under,1924,11.2,1,911,0.711,6.47
on,0.7,batter_total_bases,price+offset+iso,3,0.01,mostBooks,under,2177,20.48,1,658,-0.428,-2.82
on,0.5,batter_total_bases,price+offset+iso,3,0.02,mostBooks,under,714,6.93,1,623,1.584,9.87
on,0.6,batter_total_bases,price+offset+iso,3,0.02,mostBooks,under,750,16.32,1,587,0.082,0.48
on,0.7,batter_total_bases,price+offset+iso,3,0.02,mostBooks,under,901,27.87,1,436,-2.539,-11.07
on,0.5,batter_total_bases,price+offset+iso,3,0.04,mostBooks,both,83,-4.93,0,186,-2.741,-5.1
on,0.6,batter_total_bases,price+offset+iso,3,0.04,mostBooks,both,88,-1.47,0,181,-4.724,-8.55
on,0.7,batter_total_bases,price+offset+iso,3,0.04,mostBooks,both,127,-3.22,0,142,-4.79,-6.8
off,0.5,batter_total_bases,compact+box+gbm,3,0.0,maxEv,under,2668,-44.71,0,1971,1.178,23.22
off,0.6,batter_total_bases,compact+box+gbm,3,0.0,maxEv,under,2940,-58.11,0,1699,2.155,36.62
off,0.7,batter_total_bases,compact+box+gbm,3,0.0,maxEv,under,3408,-44.78,0,1231,1.892,23.29
off,0.5,batter_total_bases,compact+box+gbm,3,0.01,maxEv,under,2189,-37.67,0,1485,2.208,32.8
off,0.6,batter_total_bases,compact+box+gbm,3,0.01,maxEv,under,2382,-47.96,0,1292,3.334,43.08
off,0.7,batter_total_bases,compact+box+gbm,3,0.01,maxEv,under,2735,-24.5,0,939,2.09,19.63
off,0.5,batter_total_bases,compact+box+gbm,3,0.02,maxEv,under,1697,-23.41,0,1048,3.17,33.22
off,0.6,batter_total_bases,compact+box+gbm,3,0.02,maxEv,under,1828,-24.01,0,917,3.687,33.81
off,0.7,batter_total_bases,compact+box+gbm,3,0.02,maxEv,under,2091,1.07,1,654,1.335,8.73
off,0.5,batter_total_bases,compact+box+gbm,3,0.04,maxEv,both,874,26.75,1,471,9.397,44.26
off,0.6,batter_total_bases,compact+box+gbm,3,0.04,maxEv,both,928,29.77,1,417,9.889,41.24
off,0.7,batter_total_bases,compact+box+gbm,3,0.04,maxEv,both,1044,52.32,1,301,6.208,18.68
off,0.5,batter_total_bases,compact+box+gbm,3,0.0,mostBooks,under,2668,-45.88,0,1971,1.1,21.68
off,0.6,batter_total_bases,compact+box+gbm,3,0.0,mostBooks,under,2940,-59.56,0,1699,2.081,35.36
off,0.7,batter_total_bases,compact+box+gbm,3,0.0,mostBooks,under,3408,-46.23,0,1231,1.789,22.03
off,0.5,batter_total_bases,compact+box+gbm,3,0.01,mostBooks,under,2189,-38.65,0,1485,2.121,31.5
off,0.6,batter_total_bases,compact+box+gbm,3,0.01,mostBooks,under,2382,-49.17,0,1292,3.252,42.01
off,0.7,batter_total_bases,compact+box+gbm,3,0.01,mostBooks,under,2735,-25.71,0,939,1.976,18.56
off,0.5,batter_total_bases,compact+box+gbm,3,0.02,mostBooks,under,1697,-23.9,0,1048,3.057,32.04
off,0.6,batter_total_bases,compact+box+gbm,3,0.02,mostBooks,under,1828,-24.69,0,917,3.58,32.83
off,0.7,batter_total_bases,compact+box+gbm,3,0.02,mostBooks,under,2091,0.39,1,654,1.185,7.75
off,0.5,batter_total_bases,compact+box+gbm,3,0.04,mostBooks,both,874,26.48,1,471,9.299,43.8
off,0.6,batter_total_bases,compact+box+gbm,3,0.04,mostBooks,both,928,29.52,1,417,9.774,40.76
off,0.7,batter_total_bases,compact+box+gbm,3,0.04,mostBooks,both,1044,52.07,1,301,6.049,18.21
on,0.5,batter_total_bases,compact+box+gbm,3,0.0,maxEv,under,2894,-48.98,0,1938,0.952,18.46
on,0.6,batter_total_bases,compact+box+gbm,3,0.0,maxEv,under,3159,-61.08,0,1673,1.826,30.55
on,0.7,batter_total_bases,compact+box+gbm,3,0.0,maxEv,under,3626,-53.79,0,1206,1.929,23.26
on,0.5,batter_total_bases,compact+box+gbm,3,0.01,maxEv,under,2191,-36.51,0,1388,2.265,31.44
on,0.6,batter_total_bases,compact+box+gbm,3,0.01,maxEv,under,2370,-49.8,0,1209,3.7,44.73
on,0.7,batter_total_bases,compact+box+gbm,3,0.01,maxEv,under,2692,-28.06,0,887,2.592,22.99
on,0.5,batter_total_bases,compact+box+gbm,3,0.02,maxEv,under,1414,-4.05,0,925,2.37,21.92
on,0.6,batter_total_bases,compact+box+gbm,3,0.02,maxEv,under,1523,-4.34,0,816,2.722,22.21
on,0.7,batter_total_bases,compact+box+gbm,3,0.02,maxEv,under,1759,9.09,1,580,1.513,8.78
on,0.5,batter_total_bases,compact+box+gbm,3,0.04,maxEv,both,472,4.31,0,371,9.314,34.55
on,0.6,batter_total_bases,compact+box+gbm,3,0.04,maxEv,both,508,6.46,1,335,9.671,32.4
on,0.7,batter_total_bases,compact+box+gbm,3,0.04,maxEv,both,597,22.71,1,246,6.567,16.15
on,0.5,batter_total_bases,compact+box+gbm,3,0.0,mostBooks,under,2894,-49.99,0,1938,0.885,17.15
on,0.6,batter_total_bases,compact+box+gbm,3,0.0,mostBooks,under,3159,-62.37,0,1673,1.765,29.53
on,0.7,batter_total_bases,compact+box+gbm,3,0.0,mostBooks,under,3626,-55.2,0,1206,1.854,22.36
on,0.5,batter_total_bases,compact+box+gbm,3,0.01,mostBooks,under,2191,-37.11,0,1388,2.199,30.53
on,0.6,batter_total_bases,compact+box+gbm,3,0.01,mostBooks,under,2370,-50.6,0,1209,3.641,44.02
on,0.7,batter_total_bases,compact+box+gbm,3,0.01,mostBooks,under,2692,-28.87,0,887,2.512,22.28
on,0.5,batter_total_bases,compact+box+gbm,3,0.02,mostBooks,under,1414,-4.48,0,925,2.311,21.37
on,0.6,batter_total_bases,compact+box+gbm,3,0.02,mostBooks,under,1523,-4.75,0,816,2.653,21.65
on,0.7,batter_total_bases,compact+box+gbm,3,0.02,mostBooks,under,1759,8.69,1,580,1.416,8.21
on,0.5,batter_total_bases,compact+box+gbm,3,0.04,mostBooks,both,472,4.15,0,371,9.3,34.5
on,0.6,batter_total_bases,compact+box+gbm,3,0.04,mostBooks,both,508,6.33,1,335,9.65,32.33
on,0.7,batter_total_bases,compact+box+gbm,3,0.04,mostBooks,both,597,22.57,1,246,6.539,16.08
off,0.5,batter_total_bases,compact+box+offset,3,0.0,maxEv,under,2687,-1.32,0,2232,0.656,14.65
off,0.6,batter_total_bases,compact+box+offset,3,0.0,maxEv,under,2996,-18.82,0,1923,1.672,32.15
off,0.7,batter_total_bases,compact+box+offset,3,0.0,maxEv,under,3499,-17.8,0,1420,2.193,31.14
off,0.5,batter_total_bases,compact+box+offset,3,0.01,maxEv,under,2209,-24.23,0,1717,0.773,13.28
off,0.6,batter_total_bases,compact+box+offset,3,0.01,maxEv,under,2427,-37.99,0,1499,1.804,27.04
off,0.7,batter_total_bases,compact+box+offset,3,0.01,maxEv,under,2830,-33.45,0,1096,2.053,22.5
off,0.5,batter_total_bases,compact+box+offset,3,0.02,maxEv,both,1714,-0.43,0,1263,1.488,18.79
off,0.6,batter_total_bases,compact+box+offset,3,0.02,maxEv,under,1857,-7.08,0,1119,2.363,26.44
off,0.7,batter_total_bases,compact+box+offset,3,0.02,maxEv,under,2166,3.69,1,810,1.935,15.67
off,0.5,batter_total_bases,compact+box+offset,3,0.04,maxEv,both,854,5.34,1,616,1.583,9.75
off,0.6,batter_total_bases,compact+box+offset,3,0.04,maxEv,both,926,5.24,1,544,1.811,9.85
off,0.7,batter_total_bases,compact+box+offset,3,0.04,maxEv,both,1084,19.6,1,386,-1.167,-4.5
off,0.5,batter_total_bases,compact+box+offset,3,0.0,mostBooks,under,2687,-3.12,0,2231,0.656,14.64
off,0.6,batter_total_bases,compact+box+offset,3,0.0,mostBooks,under,2996,-20.81,0,1922,1.682,32.33
off,0.7,batter_total_bases,compact+box+offset,3,0.0,mostBooks,under,3499,-19.78,0,1419,2.205,31.3
off,0.5,batter_total_bases,compact+box+offset,3,0.01,mostBooks,under,2209,-25.47,0,1717,0.717,12.31
off,0.6,batter_total_bases,compact+box+offset,3,0.01,mostBooks,under,2427,-39.43,0,1499,1.752,26.27
off,0.7,batter_total_bases,compact+box+offset,3,0.01,mostBooks,under,2830,-34.87,0,1096,1.981,21.71
off,0.5,batter_total_bases,compact+box+offset,3,0.02,mostBooks,both,1714,-1.17,0,1263,1.418,17.91
off,0.6,batter_total_bases,compact+box+offset,3,0.02,mostBooks,under,1857,-8.01,0,1119,2.301,25.75
off,0.7,batter_total_bases,compact+box+offset,3,0.02,mostBooks,under,2166,2.78,1,810,1.847,14.96
off,0.5,batter_total_bases,compact+box+offset,3,0.04,mostBooks,both,854,5.02,1,616,1.487,9.16
off,0.6,batter_total_bases,compact+box+offset,3,0.04,mostBooks,both,926,4.94,1,544,1.699,9.24
off,0.7,batter_total_bases,compact+box+offset,3,0.04,mostBooks,both,1084,19.29,1,386,-1.325,-5.12
on,0.5,batter_total_bases,compact+box+offset,3,0.0,maxEv,under,3075,-44.52,0,2172,-0.13,-2.82
on,0.6,batter_total_bases,compact+box+offset,3,0.0,maxEv,under,3378,-58.95,0,1869,0.621,11.61
on,0.7,batter_total_bases,compact+box+offset,3,0.0,maxEv,under,3890,-72.12,0,1357,1.826,24.78
on,0.5,batter_total_bases,compact+box+offset,3,0.01,maxEv,both,2177,-0.39,0,1461,0.377,5.5
on,0.6,batter_total_bases,compact+box+offset,3,0.01,maxEv,both,2351,-14.22,0,1287,1.502,19.34
on,0.7,batter_total_bases,compact+box+offset,3,0.01,maxEv,both,2702,-12.53,0,936,1.885,17.64
on,0.5,batter_total_bases,compact+box+offset,3,0.02,maxEv,both,1149,-2.42,0,967,1.513,14.63
